repository,total_loc,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std,repository_full_name,popularidade_estrelas,atividade_releases,maturidade_anos
uncle-novel,16991,7.289962825278811,5.0,8.771430664044221,1.657992565055762,1.0,0.8475938639191948,10.41635687732342,0.0,35.71557250715652,uncle-novel/uncle-novel,3606,1,6.75
undertow,161860,5.203614069054534,3.0,6.363035793307803,1.239432074862859,1.0,0.7133200547220101,36.6405292029687,0.0,502.0393059020422,undertow-io/undertow,3694,9,13.15
unidbg,90597,5.254936120789779,4.0,6.582206352475867,1.6074332171893146,1.0,1.3027091189917372,26.63124274099884,0.0,238.10761393934135,zhkl0228/unidbg,4526,15,6.54
usb-serial-for-android,8172,6.196969696969697,4.0,7.392760901917074,1.318181818181818,1.0,0.6363136843531695,38.96969696969697,1.0,106.8128441854428,mik3y/usb-serial-for-android,5371,33,12.2
useful-java-links,5967,2.304182509505704,2.0,2.489416835386071,1.0228136882129275,1.0,0.149593825018526,1.832699619771863,0.0,6.856945769047349,Vedenin/useful-java-links,6061,0,9.58
VasSonic,7421,4.198198198198198,2.0,4.900500567789562,1.279279279279279,1.0,0.5903954171288498,21.61261261261261,0.0,96.04252572983884,Tencent/VasSonic,11868,10,8.11
vavr,67695,8.206303724928366,5.0,10.53778419040883,1.2535816618911175,1.0,0.8737491948180288,1070.4570200573066,1.0,9125.91035636664,vavr-io/vavr,5970,19,11.61
VBlog,781,4.551724137931035,4.0,3.62122914113576,1.0344827586206895,1.0,0.1856953381770519,29.06896551724138,1.0,92.84123584857984,lenve/VBlog,7420,0,7.71
vertx-examples,9055,5.339246119733924,5.0,2.6545957397526063,1.822616407982261,2.0,0.520276235685495,1.017738359201774,1.0,2.500603524096793,vert-x3/vertx-examples,3582,0,10.55
vespa,597354,6.040942819729376,4.0,7.225566945899527,1.6158882584024443,1.0,1.5041386458412946,37.90117852466172,1.0,302.32449089370994,vespa-engine/vespa,6345,239,9.27
vhr,2971,4.4361702127659575,2.0,5.843033735957143,1.0212765957446808,1.0,0.1450786515834624,48.32978723404256,6.0,225.79495829004145,lenve/vhr,27940,0,7.69
ViewPagerCards,240,5.333333333333333,6.0,4.847679857416329,1.5555555555555556,2.0,0.5270462766947299,2.2222222222222223,0.0,3.70060055186242,rubensousa/ViewPagerCards,4075,0,9.06
ViewPagerIndicator,2947,6.015151515151516,6.0,5.225653950220891,2.712121212121212,3.0,1.2498018490963525,29.272727272727277,0.0,127.33970864817226,JakeWharton/ViewPagerIndicator,10107,0,14.11
views-widgets-samples,7344,4.019736842105263,2.0,4.271374601915869,1.730263157894737,1.0,1.1847284023112392,7.0131578947368425,0.0,21.033239805522733,android/views-widgets-samples,5155,0,6.01
VirtualAPK,7981,4.895705521472393,3.0,6.16803137745269,1.6134969325153374,1.0,1.4286536585978775,17.57668711656442,1.0,66.27979373906393,didi/VirtualAPK,9042,4,8.2
VirtualApp,46624,3.9408450704225353,2.0,5.276767794315015,2.5880281690140845,2.0,11.271084586908149,15.611267605633802,0.0,114.80949511662648,asLody/VirtualApp,10748,0,9.18
VirtualXposed,47736,3.947006194081211,2.0,5.326070261755585,2.792842395044735,2.0,11.858632567217102,14.69580178940124,0.0,128.63758845222364,android-hacker/VirtualXposed,15826,50,7.78
VitamioBundle,6501,4.950495049504951,3.0,6.109625582020165,1.316831683168317,1.0,0.5988437704327723,75.06930693069307,0.0,589.2708419296808,yixia/VitamioBundle,5269,0,12.9
vjtools,18382,3.134564643799472,2.0,3.4733060669672184,1.2770448548812663,1.0,0.7627406207856466,26.30079155672823,1.0,106.80640288758195,vipshop/vjtools,7672,9,7.29
vlayout,14042,5.314465408805032,3.0,6.714935520751223,1.8553459119496856,1.0,1.491904220240838,72.54088050314465,0.0,368.42813122123175,alibaba/vlayout,10773,34,8.54
volley,9295,5.190476190476191,2.0,5.970077214422755,1.696969696969697,1.0,2.246531508974861,12.285714285714286,0.0,80.61948040714489,google/volley,3415,9,8.63
walle,4633,3.148936170212766,2.0,4.079736041452309,1.1914893617021276,1.0,0.7225491871440995,8.691489361702128,0.5,23.48507949844481,Meituan-Dianping/walle,6848,1,8.67
web3j,43107,4.274167987321712,2.0,8.765747713171129,1.7369255150554674,1.0,1.683209820009019,35.27337559429477,0.0,211.48465538909335,LFDT-web3j/web3j,5299,119,9.02
webmagic,8794,4.531976744186046,4.0,3.8717216004073807,1.183139534883721,1.0,0.5851969076357877,11.465116279069768,1.0,76.64038133200606,code4craft/webmagic,11625,33,12.39
wechat,34426,5.234645669291338,3.0,7.265366375688833,1.2503937007874015,1.0,0.7073157612270005,15.453543307086614,0.0,96.53200528021192,motianhuo/wechat,5437,0,10.3
WeChatLuckyMoney,931,5.380952380952381,3.0,5.123243020550465,1.380952380952381,1.0,0.4976133515281192,8.80952380952381,1.0,18.424491981107774,geeeeeeeeek/WeChatLuckyMoney,7223,20,9.95
WePush,22791,6.829710144927536,2.5,7.8959129535617345,1.579710144927536,1.0,1.4687612304395024,25.14855072463768,1.0,111.7037463263722,rememberber/WePush,4572,58,8.22
wgcloud,6105,6.0423728813559325,3.0,7.749710849633907,1.194915254237288,1.0,0.3978247386366292,34.54237288135593,9.5,49.617966843045366,tianshiyeben/wgcloud,5010,29,6.66
wiremock,52641,5.751347190146267,4.0,6.754709886939328,1.3702848344880678,1.0,0.7952541213814263,74.05157813702849,1.0,729.0853820067867,wiremock/wiremock,6977,51,13.92
wvp-GB28181-pro,47139,8.230974632843791,5.0,9.958539813913056,1.295060080106809,1.0,0.5346193136771978,35.12950600801068,0.0,162.06221340355168,648540858/wvp-GB28181-pro,6259,1,4.82
WxJava,112951,5.505209357184981,4.0,6.529457915845721,1.2134853548260272,1.0,0.4416737248792474,20.32062119127187,0.0,217.90492794396476,binarywang/WxJava,31886,30,9.68
xboot,10265,7.415472779369628,6.0,6.821778100823263,1.2120343839541547,1.0,0.531505818967164,2.656160458452722,0.0,9.350262651516267,Exrick/xboot,3888,6,7.39
XChange,148793,5.952535496957403,4.0,6.448398312808112,1.5040567951318458,1.0,0.9156357873796344,25.18073022312373,0.0,729.4371595164166,knowm/XChange,3999,0,13.61
XCL-Charts,23397,7.740061162079511,3.0,9.806237091046611,2.17737003058104,1.0,1.5544439936930912,49.042813455657495,4.0,157.79812956789974,xcltapestry/XCL-Charts,4020,0,11.26
xmall,45293,4.310126582278481,3.0,5.414151824979242,1.1613924050632911,1.0,0.4169769790827677,632.8291139240506,13.0,2870.931221510148,Exrick/xmall,7230,0,8.12
xManager,21822,2.017175572519084,2.0,2.604175724542604,1.0209923664122138,1.0,0.2425528818943009,4.732824427480916,0.0,69.89903392351994,Team-xManager/xManager,11833,51,4.59
xpay,1449,6.428571428571429,5.0,6.881652625434014,1.0,1.0,0.0,93.42857142857144,1.0,288.50469171723563,Exrick/xpay,5035,0,7.75
xpipe,61510,6.9567859554355165,5.0,6.474755254747757,1.574611748818366,1.0,1.0867772223026788,18.833896016205266,1.0,161.64754188118582,xpipe-io/xpipe,11577,121,2.62
XPopup,12348,4.704918032786885,3.0,6.320768457338521,1.5770491803278688,1.0,1.127467096413191,22.901639344262296,0.0,135.87793294636697,junixapp/XPopup,7965,221,6.76
XposedInstaller,8980,4.896551724137931,2.0,6.770212709342087,1.41871921182266,1.0,0.8542522264016916,8.517241379310345,0.0,29.794900358984982,rovo89/XposedInstaller,3957,0,13.44
XRecyclerView,5151,3.909638554216868,2.0,4.846519887515198,1.4216867469879515,1.0,0.6054396234485112,9.042168674698797,0.0,63.09054123118698,XRecyclerView/XRecyclerView,5320,0,9.82
XUI,91066,5.733252866626433,3.0,6.436145747382611,1.6590223295111648,1.0,0.9448396638811905,52.71031985515993,1.0,352.06546087347823,xuexiangjys/XUI,5038,23,6.68
xUtils3,12561,5.224770642201835,3.0,5.356414922569816,1.408256880733945,1.0,0.8816227643868755,27.44954128440367,2.0,102.75396647583354,wyouflf/xUtils3,5968,9,9.87
xxl-job,8854,4.777777777777778,3.0,5.257798440834761,1.128654970760234,1.0,0.3847809968653281,20.426900584795323,0.0,97.419947113675,xuxueli/xxl-job,29290,39,9.79
XXPermissions,8952,6.654639175257732,4.0,6.509403650066081,1.5463917525773196,1.0,0.8935070166148208,86.4381443298969,1.0,875.9450196794328,getActivity/XXPermissions,6466,72,7.24
yacy_search_server,154686,5.58491895701198,4.0,6.627746377852707,1.3875968992248062,1.0,0.7863529685407391,43.31219168428471,0.0,232.5838622116163,yacy/yacy_search_server,3668,0,10.48
YCSB,22395,7.050847457627119,3.0,7.547689467647438,1.6355932203389831,1.0,0.7513421096551655,7.851694915254237,0.0,19.52039951217797,brianfrankcooper/YCSB,5132,55,15.39
ysoserial,3851,5.458333333333333,3.0,5.655213751665874,1.3416666666666666,1.0,0.6673141113818137,8.891666666666667,1.0,57.45846813328816,frohoff/ysoserial,8504,1,10.62
yudao-cloud,91701,7.84704641350211,6.0,7.355524608293453,1.212289029535865,1.0,0.434015114124778,16.077267932489452,0.0,503.4411870788887,YunaiV/yudao-cloud,17839,32,6.36
zaproxy,183106,4.7415774871185095,3.0,5.99171740380886,1.910820451843044,1.0,1.8100668581007937,69.65200158541418,1.0,347.73093551200003,zaproxy/zaproxy,14080,20,10.28
zeppelin,190394,5.731371618414808,3.0,7.249585125373679,1.2567631703844329,1.0,0.6602580594310796,43.072140484100615,1.0,343.54668296794057,apache/zeppelin,6557,0,10.47
zfile,12385,7.009661835748792,4.0,8.050079534694548,1.5048309178743962,1.0,1.1128680941921312,9.454106280193235,0.0,47.046899170895685,zfile-dev/zfile,10379,67,6.06
zheng,41742,4.530451866404715,3.0,5.718249896780394,1.4086444007858543,1.0,0.492066917854408,340.8565815324165,0.0,1786.3429180113303,shuzheng/zheng,16731,0,8.94
zookeeper,122448,5.671420422133486,3.0,7.093904474034649,2.0051340559041644,1.0,3.0059827894608344,36.86195094124359,0.0,390.0089585905621,apache/zookeeper,12594,0,16.46
zuul,21592,6.506986027944111,4.0,7.660969331475253,1.6127744510978044,1.0,1.0008778581954685,24.890219560878243,1.0,137.10923354811553,Netflix/zuul,13886,28,12.5
zxing-android-embedded,5169,5.4375,4.0,5.689903338370521,1.3645833333333333,1.0,0.6824073743457081,21.916666666666668,1.0,88.31935672280356,journeyapps/zxing-android-embedded,5893,9,12.79
zxing,40029,4.984873949579832,4.0,4.810353568829272,1.66218487394958,2.0,0.7731817594228091,22.96806722689076,1.0,130.85945112325018,zxing/zxing,33580,31,13.92
