repository,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
skywalking,6.114719378750441,4.0,7.027380776631436,1.403106247793858,1.0,0.7349364535491787,5.568655135898341,0.0,24.73839750141218
smali,6.018229166666667,4.0,8.343755745287089,1.6666666666666667,1.0,1.2491526232936847,15.016493055555555,1.0,85.69928374414134
small-spring,3.472,2.0,4.017161048265371,1.2506666666666666,1.0,0.8280466889451851,12.704,0.0,64.73665584215534
smart-admin,6.414335664335664,4.0,5.989307818047198,1.2272727272727273,1.0,0.4358186640983115,3.7902097902097904,0.0,19.186832593335147
smartTable,5.126373626373627,2.0,7.641446146501398,1.1895604395604396,1.0,0.45732582880520556,25.928571428571427,0.0,203.91951460716797
smile,5.5389805097451275,5.0,5.050047574552769,1.3628185907046477,1.0,0.9583978731169072,103.71814092953524,1.0,1391.6799893703806
sndcpy,7.75,4.5,8.261355820929152,2.0,2.0,0.816496580927726,20.25,0.0,40.5
so-novel,6.012345679012346,5.0,5.182889703535311,1.1728395061728396,1.0,0.46877829132731075,2.6419753086419755,0.0,4.8946619954173265
socket.io-client-java,1.9213973799126638,1.0,2.7992677244506283,1.0960698689956332,1.0,0.418259042551216,4.253275109170306,0.0,34.095667140201066
sodium,6.129323308270677,4.0,6.945449905571002,1.4390977443609023,1.0,2.3483471047670523,13.581954887218044,1.0,62.563627653843774
sofa-boot,5.153259949195597,3.0,5.456240397836163,1.1981371718882303,1.0,0.5349131893597112,17.818797629127857,0.0,246.2231302086368
sofa-jraft,6.228094575799722,3.0,8.564999132839288,1.4638386648122392,1.0,1.0888246172004643,76.5048678720445,1.0,318.95957281840896
sofa-rpc,5.216110019646365,3.0,5.499832220335977,1.3222003929273085,1.0,0.625724956577768,24.50556647020301,0.0,128.48144146621047
sonarqube,7.195891841708251,5.0,8.635232445538815,1.1754670999187653,1.0,0.5178671333412925,26.59080886619473,0.0,197.66374192990077
source-code-hunter,0.0,0.0,,1.0,1.0,,0.0,0.0,
spark,4.542986425339366,3.0,4.734228183692612,1.2986425339366516,1.0,0.7812856326715633,47.11764705882353,0.0,408.4721139985427
spider-flow,5.385093167701863,4.0,5.169697901958636,1.7329192546583851,1.0,3.4017601399407096,20.32919254658385,1.0,49.78513538164725
spinnaker,6.594313028557421,5.0,6.897643913490235,1.5691874004167177,1.0,1.1630229667717802,14.301630101728152,0.0,216.17550240759644
spock,5.40633608815427,4.0,6.645416450352309,1.4476584022038568,1.0,1.0888215833603658,34.74104683195592,1.0,186.12708049110964
spotbugs,4.083301707779886,2.0,7.737489741177997,1.3686907020872865,1.0,0.8689662191181944,25.773434535104364,0.0,367.56936241910637
spotless,4.986651835372636,4.0,4.255199861312682,1.74972191323693,1.0,1.28234865540901,13.7853170189099,1.0,95.14066228148351
spring-ai,7.708994708994709,4.0,8.87771376220189,1.1005291005291005,1.0,0.3504552289518855,5.613756613756614,0.0,32.462810492440525
spring-ai-alibaba,6.193191140278917,4.0,7.173390593782549,1.1628383921246923,1.0,0.4979865732470958,24.66940114848236,1.0,168.81569608266858
spring-analysis,2.4242424242424243,2.0,2.6461092077603188,1.2424242424242424,1.0,0.7512615652314043,1.7878787878787878,0.0,3.1894119340167526
spring-authorization-server,10.251840942562593,7.0,10.20164941250803,1.3946980854197348,1.0,0.8220961347256435,16.69219440353461,0.0,96.66650901698833
spring-boot,5.870485678704857,4.0,5.936544175390736,1.4034869240348693,1.0,0.7984322517373291,23.895392278953924,1.0,91.69178293905588
spring-boot-admin,7.762931034482759,6.0,6.267596811554627,1.2564655172413792,1.0,0.5923934748509235,7.213362068965517,0.0,27.7937434556979
spring-boot-api-project-seed,5.0,4.0,4.675162334843877,1.2666666666666666,1.0,0.7988086367179801,9.733333333333333,0.0,18.671853021007188
spring-boot-best-practice,4.744318181818182,4.0,3.442170675756645,1.0909090909090908,1.0,0.3426406242735928,3.1193181818181817,0.0,27.044354501256084
spring-boot-demo,5.051867219917012,4.0,4.002001401456532,1.1307053941908713,1.0,0.48846477680883044,2.3215767634854774,0.0,9.81482984196545
spring-boot-examples,4.726384364820847,4.0,3.1044014119135266,1.0260586319218241,1.0,0.15956979484501574,5.03257328990228,0.0,16.34949922951421
spring-boot-projects,4.327102803738318,3.0,3.990024591910264,1.074766355140187,1.0,0.42782765396693784,9.074766355140186,1.0,19.73250404147385
spring-boot-starter,4.52,4.0,6.403878135349999,1.2228571428571429,1.0,0.5158887623380961,16.177142857142858,0.0,153.053846519186
spring-cloud-alibaba,5.805841924398625,5.0,4.859304494239912,1.1134020618556701,1.0,0.3581254117335212,30.305841924398624,0.0,313.6419117602574
spring-cloud-examples,3.8333333333333335,4.0,1.076193333186691,1.0166666666666666,1.0,0.12909944487358058,0.4666666666666667,0.0,2.1029975915479544
spring-cloud-gateway,6.902378999179655,5.0,7.577914018449935,1.3716160787530762,1.0,0.7829557048356524,16.391304347826086,0.0,140.47499864573965
spring-cloud-kubernetes,7.887259395050412,6.0,6.585857303885946,1.2612282309807517,1.0,0.5556630506381383,4.967002749770852,0.0,22.385382109781123
spring-cloud-netflix,7.204545454545454,6.0,6.766882716121473,1.2159090909090908,1.0,0.5329207198122945,85.80681818181819,0.0,897.9293822270455
spring-data-examples,2.6175316837658418,2.0,1.6066972976197853,1.0085998792999396,1.0,0.11942079350438414,0.46137598068799035,0.0,2.2806390902299123
spring-framework,5.2302940854925115,3.0,6.792497215554901,1.4764403629605336,1.0,1.524402819993205,29.578003717065705,0.0,271.110363871627
spring-mvc-showcase,5.172413793103448,5.0,3.6856189512538466,1.206896551724138,1.0,0.44950735956565857,9.448275862068966,0.0,23.868185103461293
spring-reading,2.8137931034482757,3.0,2.178810211166739,1.0275862068965518,1.0,0.1640671474574844,0.5413793103448276,0.0,3.204669737355477
spring-security,7.7026865671641795,5.0,8.342977714945727,1.2656716417910447,1.0,0.761742379088304,10.505223880597015,0.0,50.01552351521465
spring-security-oauth,6.064064064064064,4.0,6.466183027551225,1.6026026026026026,1.0,1.5697648092456158,13.3993993993994,0.0,72.77923655952985
springBoot,5.087121212121212,4.0,4.428990311478239,1.1477272727272727,1.0,0.4147409121323047,15.496212121212121,0.0,70.72981839317855
springboot-guide,4.115107913669065,3.0,3.1139683817394737,1.1798561151079137,1.0,0.5678818840389089,1.3525179856115108,0.0,5.502125161695617
springboot-learning-example,4.614035087719298,3.5,3.868430822091385,1.043859649122807,1.0,0.2449616505002467,2.8508771929824563,0.0,6.032702114222469
springdoc-openapi,3.9317333333333333,3.0,4.781000779524084,1.3138666666666667,1.0,0.6235313891540867,9.059733333333334,0.0,107.43196823730848
springfox,5.702464788732394,3.0,7.651289551763581,1.1205985915492958,1.0,0.39654676017138224,23.252640845070424,0.0,151.2920112902345
springside4,3.165079365079365,2.0,3.3800726790022093,1.276190476190476,1.0,0.8039936712909418,24.784126984126985,1.0,109.01147197029458
spruce-android,4.860655737704918,3.0,6.094728210769419,1.3688524590163935,1.0,0.7518662144943312,5.352459016393443,0.0,30.99211366792759
sqlbrite,4.69811320754717,2.0,5.878402457617941,1.3584905660377358,1.0,0.7707594182768924,4.30188679245283,0.0,27.94149323184352
ssm,4.157894736842105,2.0,5.356856021282311,1.6842105263157894,1.0,1.108183277007281,2.0526315789473686,1.0,3.2570212057189503
starrocks,7.2987913820283765,4.0,16.847158004405422,1.4768260641093012,1.0,1.033475848749807,135.46011560693643,0.0,3070.3650913804377
stetho,4.379251700680272,3.0,5.372405181003452,1.4234693877551021,1.0,1.2488878339904,7.496598639455782,0.0,31.24805937953341
sticky-headers-recyclerview,4.620689655172414,2.0,4.945515956785272,1.2758620689655173,1.0,0.5275652785700641,3.2413793103448274,0.0,6.679687612529887
storm,4.425381903642773,3.0,5.148387726027191,1.2878965922444183,1.0,0.9257526889288313,33.070505287896594,1.0,133.1412596573886
streampark,7.467023172905526,5.0,7.883259832516122,1.2816399286987523,1.0,0.6457289503034495,18.96969696969697,0.0,71.50117987099037
strimzi-kafka-operator,11.283623693379791,8.0,13.414941116462456,1.4961672473867595,1.0,0.8864110168749356,45.92264808362369,1.0,286.33389967268863
subsampling-scale-image-view,5.625,3.5,6.619300631114319,1.5833333333333333,1.0,0.8841324226862572,79.72222222222223,0.0,641.0191757853815
supersonic,6.28169014084507,4.0,7.315053524480681,1.2904929577464788,1.0,0.6255480937318157,46.083626760563384,0.0,654.9587921633859
supertokens-core,10.998973305954825,10.0,10.986818177351658,1.5965092402464065,1.0,1.092075600675986,71.14373716632444,3.0,1151.2856836877338
swagger-core,4.820460704607046,3.0,6.877594282133928,1.2262872628726287,1.0,0.604177577555396,49.71138211382114,0.0,740.8785902270347
sweet-alert-dialog,4.375,1.5,5.536244214266563,1.25,1.0,0.4472135954999579,31.0625,0.0,88.94977515429706
syncthing-android,6.514084507042254,2.5,9.144029494542501,1.6901408450704225,1.0,1.1247259624727586,9.049295774647888,0.0,24.8899214741612
tablesaw,6.270588235294118,4.0,6.69052117599264,1.284967320261438,1.0,0.6009123998399621,108.52941176470588,1.0,478.8540047216942
tcc-transaction,5.323907455012853,4.0,5.753794727361176,1.3341902313624678,1.0,0.8381300829129741,22.1439588688946,1.0,84.40043146026395
tech-interview-for-developer,1.3076923076923077,1.0,0.7510676161988108,1.0,1.0,0.0,0.9230769230769231,0.0,3.040327242845701
tech-weekly,2.888888888888889,2.0,3.52845575287547,1.0246913580246915,1.0,0.15614965913950216,2.123456790123457,0.0,9.841725859890355
termux-app,5.912772585669782,4.0,7.187132084583262,1.4299065420560748,1.0,0.7041681643885342,60.82554517133956,0.0,236.37124025651894
testcontainers-java,5.3478260869565215,4.0,4.881803661309785,1.4938684503901896,1.0,0.8865414066534631,21.911928651059085,1.0,186.81724514346877
testing-samples,5.5,5.5,3.5471612510818384,1.3488372093023255,1.0,0.5261948165386282,3.1511627906976742,0.0,6.805737098620571
thumbnailator,4.062780269058296,2.0,4.850522901241142,1.2376681614349776,1.0,0.7115633956041596,93.55156950672645,0.0,853.3031134419278
ticker,4.612903225806452,4.0,4.758693233475192,1.3225806451612903,1.0,0.7017642896867651,27.612903225806452,0.0,110.13103632169418
tink,7.6662116040955635,5.0,7.430358707041168,1.2887372013651877,1.0,1.241601337947265,30.075767918088737,1.0,184.04645445478647
tinker,4.7942307692307695,3.0,7.117102348750979,1.603846153846154,1.0,2.50563615453365,28.471153846153847,0.0,110.99189825584052
tiny-spring,3.0849056603773586,2.0,3.22525133617389,1.150943396226415,1.0,0.4092374518584459,2.3679245283018866,0.0,6.314496506261058
titan,5.864491844416562,3.0,8.652920078635471,1.3695106649937265,1.0,0.806190042347864,20.50564617314931,1.0,117.2320881484297
tomcat,4.513166345536288,3.0,5.868052003774688,1.813102119460501,1.0,1.6704919937349438,179.68721901091843,0.0,4201.928427120566
traccar,5.5718247365501945,4.0,4.470364165198143,1.9229062673322241,2.0,0.8229113645167504,5.927343316694398,0.0,47.36059912625034
transmittable-thread-local,5.587096774193548,5.0,3.732599624672649,1.4322580645161291,1.0,1.0931864234186586,12.35483870967742,1.0,38.26085143340228
tsunami-security-scanner,6.260416666666667,5.0,6.140477670985749,1.5416666666666667,1.0,0.950884422350577,14.753472222222221,0.5,54.01901512310556
tutorials,4.114182490337758,3.0,4.002129689697172,1.1118719542933961,1.0,0.41941121537271425,5.969921021677029,0.0,40.689385802946454
twoway-view,6.078431372549019,4.0,5.792557767532068,1.8235294117647058,1.0,1.211707594313763,86.58823529411765,1.0,429.2928220443751
tx-lcn,4.954954954954955,4.0,4.0369052870490165,1.2117117117117118,1.0,0.627606058349981,6.337837837837838,0.0,43.43777273619443
typespec,9.010309278350515,8.0,7.215367238660571,1.1481659074562456,1.0,0.4353761485124496,24.21625509470151,1.0,133.18646251799993
u2020,6.2164179104477615,4.0,8.088199833451334,1.4253731343283582,1.0,0.8168973548098716,23.619402985074625,0.5,184.58849966116438
uCrop,6.337662337662338,3.0,8.658142485864769,1.3636363636363635,1.0,0.8415069644939761,28.90909090909091,1.0,81.54514116639255
uid-generator,2.88,1.0,3.382799629498226,1.28,1.0,0.7371114795831993,11.72,1.0,21.198506236682494
uncle-novel,7.289962825278811,5.0,8.771430664044221,1.657992565055762,1.0,0.8475938639191947,10.41635687732342,0.0,35.715572507156516
undertow,5.203614069054534,3.0,6.363035793307803,1.239432074862859,1.0,0.7133200547220101,36.6405292029687,0.0,502.03930590204203
unidbg,5.254936120789779,4.0,6.582206352475869,1.6074332171893146,1.0,1.302709118991737,26.63124274099884,0.0,238.10761393934143
usb-serial-for-android,6.196969696969697,4.0,7.392760901917074,1.3181818181818181,1.0,0.6363136843531694,38.96969696969697,1.0,106.81284418544281
useful-java-links,2.3041825095057034,2.0,2.489416835386071,1.0228136882129277,1.0,0.14959382501852617,1.832699619771863,0.0,6.85694576904735
vavr,8.206303724928366,5.0,10.537784190408823,1.2535816618911175,1.0,0.8737491948180289,1070.4570200573066,1.0,9125.91035636664
vertx-examples,5.339246119733924,5.0,2.654595739752606,1.8226164079822615,2.0,0.520276235685495,1.017738359201774,1.0,2.500603524096794
vespa,6.040942819729376,4.0,7.225566945899526,1.6158882584024443,1.0,1.5041386458412966,37.90117852466172,1.0,302.32449089370954
vhr,4.4361702127659575,2.0,5.843033735957143,1.0212765957446808,1.0,0.1450786515834624,48.329787234042556,6.0,225.7949582900415
views-widgets-samples,4.019736842105263,2.0,4.27137460191587,1.730263157894737,1.0,1.1847284023112397,7.0131578947368425,0.0,21.033239805522733
vjtools,3.134564643799472,2.0,3.473306066967219,1.2770448548812665,1.0,0.7627406207856466,26.30079155672823,1.0,106.806402887582
vlayout,5.314465408805032,3.0,6.714935520751223,1.8553459119496856,1.0,1.491904220240838,72.54088050314465,0.0,368.4281312212318
volley,5.190476190476191,2.0,5.970077214422755,1.696969696969697,1.0,2.24653150897486,12.285714285714286,0.0,80.61948040714488
walle,3.148936170212766,2.0,4.079736041452309,1.1914893617021276,1.0,0.7225491871440993,8.691489361702128,0.5,23.4850794984448
web3j,4.274167987321712,2.0,8.765747713171121,1.7369255150554674,1.0,1.6832098200090186,35.27337559429477,0.0,211.48465538909338
webmagic,4.531976744186046,4.0,3.871721600407381,1.183139534883721,1.0,0.5851969076357877,11.465116279069768,1.0,76.64038133200603
wechat,5.234645669291338,3.0,7.265366375688834,1.2503937007874015,1.0,0.707315761227,15.453543307086614,0.0,96.53200528021189
wgcloud,6.0423728813559325,3.0,7.7497108496339076,1.194915254237288,1.0,0.3978247386366292,34.54237288135593,9.5,49.61796684304535
wiremock,5.751347190146267,4.0,6.754709886939329,1.3702848344880678,1.0,0.7952541213814264,74.05157813702849,1.0,729.0853820067867
wvp-GB28181-pro,8.230974632843791,5.0,9.958539813913061,1.295060080106809,1.0,0.5346193136771978,35.12950600801068,0.0,162.06221340355168
xManager,2.017175572519084,2.0,2.604175724542604,1.0209923664122138,1.0,0.24255288189430071,4.732824427480916,0.0,69.89903392351995
xUtils3,5.224770642201835,3.0,5.356414922569819,1.408256880733945,1.0,0.8816227643868757,27.44954128440367,2.0,102.75396647583354
xboot,7.415472779369628,6.0,6.821778100823265,1.2120343839541547,1.0,0.531505818967164,2.656160458452722,0.0,9.350262651516267
xmall,4.310126582278481,3.0,5.414151824979242,1.1613924050632911,1.0,0.41697697908276793,632.8291139240506,13.0,2870.931221510148
xpay,6.428571428571429,5.0,6.881652625434014,1.0,1.0,0.0,93.42857142857143,1.0,288.5046917172356
xpipe,6.9567859554355165,5.0,6.4747552547477625,1.574611748818366,1.0,1.0867772223026795,18.833896016205266,1.0,161.64754188118584
xxl-job,4.777777777777778,3.0,5.257798440834762,1.128654970760234,1.0,0.38478099686532813,20.426900584795323,0.0,97.41994711367498
yacy_search_server,5.58491895701198,4.0,6.627746377852705,1.3875968992248062,1.0,0.7863529685407388,43.312191684284706,0.0,232.58386221161635
ysoserial,5.458333333333333,3.0,5.655213751665874,1.3416666666666666,1.0,0.667314111381814,8.891666666666667,1.0,57.45846813328815
yudao-cloud,7.84704641350211,6.0,7.35552460829345,1.212289029535865,1.0,0.43401511412477817,16.077267932489452,0.0,503.44118707888856
zaproxy,4.7415774871185095,3.0,5.9917174038088685,1.910820451843044,1.0,1.8100668581007935,69.65200158541418,1.0,347.73093551200003
zeppelin,5.731371618414808,3.0,7.249585125373681,1.2567631703844329,1.0,0.6602580594310796,43.072140484100615,1.0,343.5466829679402
zfile,7.009661835748792,4.0,8.05007953469455,1.5048309178743962,1.0,1.1128680941921312,9.454106280193237,0.0,47.04689917089569
zheng,4.530451866404715,3.0,5.718249896780396,1.4086444007858545,1.0,0.4920669178544081,340.8565815324165,0.0,1786.3429180113303
zookeeper,5.671420422133486,3.0,7.093904474034646,2.0051340559041644,1.0,3.0059827894608344,36.861950941243585,0.0,390.00895859056254
zuul,6.506986027944111,4.0,7.660969331475257,1.6127744510978044,1.0,1.0008778581954687,24.890219560878243,1.0,137.10923354811555
zxing,4.984873949579832,4.0,4.810353568829273,1.66218487394958,2.0,0.7731817594228091,22.968067226890756,1.0,130.85945112325012
zxing-android-embedded,5.4375,4.0,5.689903338370522,1.3645833333333333,1.0,0.6824073743457082,21.916666666666668,1.0,88.31935672280353
